id,nombre_canonico,tipo,es_clave,categoria,metadata,fecha_creacion,ultima_mencion
1787,"##pancingo, Gro",LOC,0,,,2026-02-08 16:01:22,
1788,Chil,LOC,0,,,2026-02-08 16:01:22,
1789,plaza Palestina,LOC,0,,,2026-02-08 16:01:22,
1790,##a Lira Hartmann,PER,0,,,2026-02-08 16:01:23,
1791,Interno de Control,ORG,0,,,2026-02-08 16:01:23,
1792,Penal Federal,ORG,0,,,2026-02-08 16:01:23,
1793,Consejo de la Federal,ORG,0,,,2026-02-08 16:01:23,
1794,Consejo de la El de Administración,ORG,0,,,2026-02-08 16:01:23,
1795,Bezos,PER,0,,,2026-02-08 16:01:23,
1796,Post,ORG,0,,,2026-02-08 16:01:23,
1797,Tapón de Darién,LOC,0,,,2026-02-08 16:01:23,
1798,##eápolis,LOC,0,,,2026-02-08 16:01:23,
1799,Panamá,LOC,0,,,2026-02-08 16:01:23,
1800,Scott Yoo,PER,0,,,2026-02-08 16:01:24,
1801,Filarmónica de la,ORG,0,,,2026-02-08 16:01:24,
1802,OF,ORG,0,,,2026-02-08 16:01:24,
1803,Orquesta Filarmónica de la Ciudad de México,ORG,0,,,2026-02-08 16:01:24,
1804,##CM,ORG,0,,,2026-02-08 16:01:24,
1805,Estrella Cabildo,PER,0,,,2026-02-08 16:01:24,
1806,Times,ORG,0,,,2026-02-08 16:01:24,
1807,Rodrigo Pacheco,PER,0,,,2026-02-08 16:01:24,
1808,Magadán,PER,0,,,2026-02-08 16:01:24,
1809,Stefan,PER,0,,,2026-02-08 16:01:24,
1810,Pacheco,PER,0,,,2026-02-08 16:01:24,
1811,##os Tsitsipas,PER,0,,,2026-02-08 16:01:24,
1812,Tsitsipas,PER,0,,,2026-02-08 16:01:24,
1813,Alan Magadán,PER,0,,,2026-02-08 16:01:24,
1814,Grecia,ORG,0,,,2026-02-08 16:01:24,
1815,Faliro Olympic Center,LOC,0,,,2026-02-08 16:01:24,
1816,Benjamín Gil,PER,0,,,2026-02-09 16:03:39,
1817,Cruz,PER,0,,,2026-02-09 16:03:39,
1818,Mario Meza,PER,0,,,2026-02-09 16:03:39,
1819,Sarapero,ORG,0,,,2026-02-09 16:03:39,
1820,Charros,ORG,0,,,2026-02-09 16:03:39,
1821,Carlos Robles Loustaunau,PER,0,,,2026-02-09 16:03:39,
1822,Partido Revolucionario Institucional,ORG,0,,,2026-02-09 16:03:39,
1823,Red de por México,ORG,0,,,2026-02-09 16:03:39,
1824,ElPartidoDeMex,ORG,0,,,2026-02-09 16:03:39,
1825,Región Carbonífera,LOC,0,,,2026-02-09 16:03:39,
1826,San de Sabinas,LOC,0,,,2026-02-09 16:03:39,
1827,Sab,LOC,0,,,2026-02-09 16:03:39,
1828,##inas,LOC,0,,,2026-02-09 16:03:39,
1829,##clova,LOC,0,,,2026-02-09 16:03:40,
1830,Alto,LOC,0,,,2026-02-09 16:03:40,
1831,Mon,LOC,0,,,2026-02-09 16:03:40,
1832,Hornos de México,LOC,0,,,2026-02-09 16:03:40,
1833,Or,PER,0,,,2026-02-09 16:03:40,
1834,##din,PER,0,,,2026-02-09 16:03:40,
1835,Nuccio Ordine,PER,0,,,2026-02-09 16:03:40,
1836,Occidente,LOC,0,,,2026-02-09 16:03:40,
1837,Don Antonio Goríbar,PER,0,,,2026-02-09 16:03:41,
1838,de Armas,LOC,0,,,2026-02-09 16:03:41,
1839,Plaza de la Independencia,LOC,0,,,2026-02-09 16:03:41,
1840,escuela de la,LOC,0,,,2026-02-09 16:03:41,
1841,Cruz Borrego,LOC,0,,,2026-02-09 16:03:41,
1842,El Crucero S. A,ORG,0,,,2026-02-09 16:03:41,
1843,Mario Eduardo Maldonado Smith,PER,0,,,2026-02-09 16:03:42,
1844,Maldonado Smith,PER,0,,,2026-02-09 16:03:42,
1845,##DIP,ORG,0,,,2026-02-09 16:03:42,
1846,Centro de Estudios de Derecho e Investigaciones Parlamentarias,ORG,0,,,2026-02-09 16:03:42,
1847,Poder Legislativo Federal,ORG,0,,,2026-02-09 16:03:42,
1848,Carlos Slim,PER,0,,,2026-02-09 16:03:42,
1849,Grupo Financiero Inbursa,ORG,0,,,2026-02-09 16:03:42,
1850,Bolsa Mexicana de Valores,ORG,0,,,2026-02-09 16:03:42,
1851,Orbia,ORG,0,,,2026-02-09 16:03:42,
1852,Bolsa de Nueva,ORG,0,,,2026-02-09 16:03:42,
1853,##estra Delfina Gómez,PER,0,,,2026-02-09 16:03:43,
1854,Ma,ORG,0,,,2026-02-09 16:03:43,
1855,##dMx,LOC,0,,,2026-02-09 16:03:43,
1856,Brugada Molina,PER,0,,,2026-02-09 16:03:44,
1857,Gobierno de Edomex,ORG,0,,,2026-02-09 16:03:44,
1858,##ima,LOC,0,,,2026-02-09 16:03:44,
1859,Col,LOC,0,,,2026-02-09 16:03:44,
1860,Amanda Vance,PER,0,,,2026-02-09 16:03:44,
1861,Vance,PER,0,,,2026-02-09 16:03:44,
1862,Inf,ORG,0,,,2026-02-09 16:03:44,
1863,Sam Darnold,PER,0,,,2026-02-09 16:03:45,
1864,Maye,PER,0,,,2026-02-09 16:03:45,
1865,##er,PER,0,,,2026-02-09 16:03:45,
1866,##lins,PER,0,,,2026-02-09 16:03:45,
1867,Hol,PER,0,,,2026-02-09 16:03:45,
1868,Sid,PER,0,,,2026-02-09 16:03:45,
1869,##ill Campbell,PER,0,,,2026-02-09 16:03:45,
1870,##ed,PER,0,,,2026-02-09 16:03:45,
1871,##e los,ORG,0,,,2026-02-09 16:03:45,
1872,Patriot,ORG,0,,,2026-02-09 16:03:45,
1873,Denver,ORG,0,,,2026-02-09 16:03:45,
1874,AFC,ORG,0,,,2026-02-09 16:03:45,
1875,Diego Coppel Sullivan,PER,0,,,2026-02-09 16:03:45,
1876,Grupo Coppel,ORG,0,,,2026-02-09 16:03:45,
1877,CNE,ORG,0,,,2026-02-09 16:03:46,
1878,Comisión Nacional de Energía,ORG,0,,,2026-02-09 16:03:46,
1879,Comondú,LOC,0,,,2026-02-09 16:03:46,
1880,Rosalía,PER,0,,,2026-02-09 16:03:46,
1881,Lady Gaga,PER,0,,,2026-02-09 16:03:46,
1882,Chloe,PER,0,,,2026-02-09 16:03:46,
1883,Chen,PER,0,,,2026-02-09 16:03:46,
1884,Raúl López,PER,0,,,2026-02-09 16:03:46,
1885,##elle Delgadillo,PER,0,,,2026-02-09 16:03:46,
1886,León,PER,0,,,2026-02-09 16:03:46,
1887,Miroslav,PER,0,,,2026-02-09 16:03:47,
1888,Mir,PER,0,,,2026-02-09 16:03:47,
1889,##oslav,PER,0,,,2026-02-09 16:03:47,
1890,Oposición,ORG,0,,,2026-02-09 16:03:47,
1891,##ujeres,ORG,0,,,2026-02-09 16:03:47,
1892,Secretaría de las Mujeres,ORG,0,,,2026-02-09 16:03:47,
1893,Red de Transporte de Pasajeros,ORG,0,,,2026-02-09 16:03:47,
1894,Servicio Sismológico Nacional,ORG,0,,,2026-02-09 16:03:47,
1895,Puerto Escondido,LOC,0,,,2026-02-09 16:03:47,
1896,Gobierno de Estados Unidos,ORG,0,,,2026-02-09 16:03:47,
1897,BYD,ORG,0,,,2026-02-09 16:03:47,
1898,Latam,LOC,0,,,2026-02-09 16:03:47,
1899,El Universal,ORG,0,,,2026-02-09 16:03:48,
1900,Mun,ORG,0,,,2026-02-09 16:03:48,
1901,##iciones del Ejército de City,LOC,0,,,2026-02-09 16:03:48,
1902,Missouri,LOC,0,,,2026-02-09 16:03:48,
1903,LCAAP,LOC,0,,,2026-02-09 16:03:48,
1904,Independence,LOC,0,,,2026-02-09 16:03:48,
1905,Planta de,LOC,0,,,2026-02-09 16:03:48,
1906,Gobierno de Perú,ORG,0,,,2026-02-09 16:03:48,
1907,Picchu,LOC,0,,,2026-02-09 16:03:48,
1908,##u Picchu,LOC,0,,,2026-02-09 16:03:48,
1909,Mach,LOC,0,,,2026-02-09 16:03:48,
1910,OC,ORG,0,,,2026-02-09 16:03:48,
1911,Playa,ORG,0,,,2026-02-09 16:03:48,
1912,Oficina de Convenciones y Congresos,ORG,0,,,2026-02-09 16:03:48,
1913,Playa del Carmen,LOC,0,,,2026-02-09 16:03:48,
1914,del Carmen,LOC,0,,,2026-02-09 16:03:48,
1915,CS,ORG,0,,,2026-02-09 16:03:49,
1916,Presidente Trump,PER,0,,,2026-02-09 16:03:49,
1917,ProDESC,ORG,0,,,2026-02-10 16:09:20,
1918,"Proyecto de Derechos Económicos, Sociales y Culturales",ORG,0,,,2026-02-10 16:09:20,
1919,Amsofac,ORG,0,,,2026-02-10 16:09:21,
1920,PGD,ORG,0,,,2026-02-10 16:09:21,
1921,PG,ORG,0,,,2026-02-10 16:09:21,
1922,Sta. María Nativitas,LOC,0,,,2026-02-10 16:09:21,
1923,Tonatiuh Rodríguez,PER,0,,,2026-02-10 16:09:22,
1924,Banco Azteca,ORG,0,,,2026-02-10 16:09:22,
1925,Manuel Cardona,PER,0,,,2026-02-10 16:09:22,
1926,Gobierno de la Asociación Nacional de Tiendas de Autoservicio,ORG,0,,,2026-02-10 16:09:22,
1927,Departamentales,ORG,0,,,2026-02-10 16:09:22,
1928,Nemesio Oseguera,PER,0,,,2026-02-10 16:09:23,
1929,os,PER,0,,,2026-02-10 16:09:23,
1930,##uera,PER,0,,,2026-02-10 16:09:23,
1931,El Mencho,PER,0,,,2026-02-10 16:09:23,
1932,Los Alegres del Barranco,ORG,0,,,2026-02-10 16:09:23,
1933,Tequila Cuervo,ORG,0,,,2026-02-10 16:09:23,
1934,ja,LOC,0,,,2026-02-10 16:09:23,
1935,##lis,LOC,0,,,2026-02-10 16:09:23,
1936,Manolo,PER,0,,,2026-02-10 16:09:23,
1937,avenida Puerta 4,LOC,0,,,2026-02-10 16:09:23,
1938,##bramiento Oriente,LOC,0,,,2026-02-10 16:09:23,
1939,"##y "" N",PER,0,,,2026-02-10 16:09:23,
1940,Gaby N,PER,0,,,2026-02-10 16:09:23,
1941,##y N,PER,0,,,2026-02-10 16:09:23,
1942,Roberto,PER,0,,,2026-02-10 16:09:23,
1943,Fiscalía General de de la Ciudad de México,ORG,0,,,2026-02-10 16:09:23,
1944,Policía de Investigación,ORG,0,,,2026-02-10 16:09:23,
1945,Eje 6 Sur,LOC,0,,,2026-02-10 16:09:23,
1946,##tapalapa,LOC,0,,,2026-02-10 16:09:23,
1947,Peri,LOC,0,,,2026-02-10 16:09:23,
1948,Iz,LOC,0,,,2026-02-10 16:09:23,
1949,##férico Oriente,LOC,0,,,2026-02-10 16:09:23,
1950,Mónaco,PER,0,,,2026-02-10 16:09:24,
1951,Benito Antonio Martínez Ocasio,PER,0,,,2026-02-10 16:09:24,
1952,Andrea,PER,0,,,2026-02-10 16:09:24,
1953,Verástegui,PER,0,,,2026-02-10 16:09:24,
1954,Martin,PER,0,,,2026-02-10 16:09:24,
1955,##te,PER,0,,,2026-02-10 16:09:24,
1956,##Epstein,PER,0,,,2026-02-10 16:09:24,
1957,Vicente,PER,0,,,2026-02-10 16:09:24,
1958,##errano,PER,0,,,2026-02-10 16:09:24,
1959,Sin Censura,PER,0,,,2026-02-10 16:09:24,
1960,Serrano,PER,0,,,2026-02-10 16:09:24,
1961,EV,PER,0,,,2026-02-10 16:09:24,
1962,Vicente Serrano,PER,0,,,2026-02-10 16:09:24,
1963,Eduardo Verástegui,PER,0,,,2026-02-10 16:09:24,
1964,Vice,PER,0,,,2026-02-10 16:09:24,
1965,##eras,ORG,0,,,2026-02-10 16:09:24,
1966,##gui,ORG,0,,,2026-02-10 16:09:24,
1967,Nueva,LOC,0,,,2026-02-10 16:09:25,
1968,EUE,LOC,0,,,2026-02-10 16:09:25,
1969,Previsión Social,ORG,0,,,2026-02-10 16:09:25,
1970,Puntos Constitucionales,ORG,0,,,2026-02-10 16:09:25,
1971,Estudios Legislativos del Senado,ORG,0,,,2026-02-10 16:09:25,
1972,Chap,PER,0,,,2026-02-10 16:09:25,
1973,Chapa,PER,0,,,2026-02-10 16:09:25,
1974,##ián,PER,0,,,2026-02-10 16:09:25,
1975,##ián Chapa,PER,0,,,2026-02-10 16:09:25,
1976,##án Chapa,PER,0,,,2026-02-10 16:09:25,
1977,Dam,PER,0,,,2026-02-10 16:09:25,
1978,Dayton,LOC,0,,,2026-02-10 16:09:25,
1979,Ohio,LOC,0,,,2026-02-10 16:09:25,
1980,Econosignal,ORG,0,,,2026-02-10 16:09:26,
1981,##oitte,ORG,0,,,2026-02-10 16:09:26,
1982,##it,LOC,0,,,2026-02-10 16:09:26,
1983,##yar,LOC,0,,,2026-02-10 16:09:26,
1984,Sali,LOC,0,,,2026-02-10 16:09:26,
1985,##na Cruz,LOC,0,,,2026-02-10 16:09:26,
1986,Golfo de México,LOC,0,,,2026-02-10 16:09:26,
1987,Aeropuerto Internacional Felipe,LOC,0,,,2026-02-10 16:09:26,
1988,##yarit,LOC,0,,,2026-02-10 16:09:26,
1989,Pacífico,LOC,0,,,2026-02-10 16:09:26,
1990,Oa,PER,0,,,2026-02-10 16:09:26,
1991,Noel Gallagher,PER,0,,,2026-02-10 16:09:26,
1992,Gallagher,PER,0,,,2026-02-10 16:09:26,
1993,##sis,ORG,0,,,2026-02-10 16:09:26,
1994,Antonio de la O Valdez,PER,0,,,2026-02-10 16:09:27,
1995,Rubén Mosso,PER,0,,,2026-02-10 16:09:27,
1996,Michael,PER,0,,,2026-02-10 16:09:27,
1997,Manuel Aceves,PER,0,,,2026-02-10 16:09:27,
1998,Hernández Vélez,PER,0,,,2026-02-10 16:09:27,
1999,Manuel Castañeda Hernández,PER,0,,,2026-02-10 16:09:27,
2000,Ignacio Aurelio Salazar Flores,PER,0,,,2026-02-10 16:09:27,
2001,##GR,ORG,0,,,2026-02-10 16:09:27,
2002,Vizsla Silver Corp,ORG,0,,,2026-02-10 16:09:27,
2003,##sla Silver Corp,ORG,0,,,2026-02-10 16:09:27,
2004,##la Silver,ORG,0,,,2026-02-10 16:09:27,
2005,##slaA,ORG,0,,,2026-02-10 16:09:27,
2006,##sla,ORG,0,,,2026-02-10 16:09:27,
2007,Viz,ORG,0,,,2026-02-10 16:09:27,
2008,##sla Silver,ORG,0,,,2026-02-10 16:09:27,
2009,MILENIO,ORG,0,,,2026-02-10 16:09:27,
2010,Concordia,LOC,0,,,2026-02-10 16:09:27,
2011,Vancouver,LOC,0,,,2026-02-10 16:09:27,
2012,##cordia,LOC,0,,,2026-02-10 16:09:27,
2013,##YD,ORG,0,,,2026-02-10 16:09:27,
2014,Ramón de la Fuente,PER,0,,,2026-02-10 16:09:27,
2015,Noem,PER,0,,,2026-02-10 16:09:28,
2016,Stephen Miller,PER,0,,,2026-02-10 16:09:28,
2017,Billie Armstrong,PER,0,,,2026-02-10 16:09:28,
2018,##mp Green Day,PER,0,,,2026-02-10 16:09:28,
2019,Durazo,PER,0,,,2026-02-10 16:09:28,
2020,"Magdalena de, Son.",LOC,0,,,2026-02-10 16:09:28,
2021,Instituto Mexicano del Seguro Social,ORG,0,,,2026-02-10 16:09:28,
2022,##aco,ORG,0,,,2026-02-10 16:09:28,
2023,"Cámara Nacional de Comercio, Servicios y Turismo de la Ciudad de México",ORG,0,,,2026-02-10 16:09:28,
2024,Canaco,ORG,0,,,2026-02-10 16:09:28,
2025,Por las Voces,ORG,0,,,2026-02-10 16:09:28,
2026,avenida De los Deportes,LOC,0,,,2026-02-10 16:09:28,
2027,##zatlán,LOC,0,,,2026-02-10 16:09:28,
2028,Verónica Lora Castellanos,PER,0,,,2026-02-10 16:09:28,
2029,Silvia Giorguli,PER,0,,,2026-02-10 16:09:29,
2030,Coca - Cola,ORG,0,,,2026-02-10 16:09:29,
2031,Seat,ORG,0,,,2026-02-10 16:09:29,
2032,Fon,ORG,0,,,2026-02-10 16:09:29,
2033,Morgan Stanley,ORG,0,,,2026-02-10 16:09:30,
2034,Daniel,PER,0,,,2026-02-10 16:09:31,
2035,Alex,PER,0,,,2026-02-10 16:09:31,
2036,Gustav,PER,0,,,2026-02-10 16:09:31,
2037,##bet,ORG,0,,,2026-02-10 16:09:31,
2038,##pha,ORG,0,,,2026-02-10 16:09:31,
2039,Tren Maya,ORG,0,,,2026-02-10 16:09:31,
2040,Puerto Progreso,LOC,0,,,2026-02-10 16:09:31,
2041,Península de Yucatán,LOC,0,,,2026-02-10 16:09:31,
2042,##yao Glass America,ORG,0,,,2026-02-10 16:09:32,
2043,Fu,ORG,0,,,2026-02-10 16:09:32,
2044,Vit,LOC,0,,,2026-02-10 16:09:32,
2045,##ro,LOC,0,,,2026-02-10 16:09:32,
2046,Theodoros de la Fuente,PER,0,,,2026-02-11 16:01:30,
2047,##CLO,PER,0,,,2026-02-11 16:01:30,
2048,General Motor,ORG,0,,,2026-02-11 16:01:30,
2049,Comisiones Unidas de Puntos Constitucionales,ORG,0,,,2026-02-11 16:01:31,
2050,Estudios Legislativos del Senado de la República,ORG,0,,,2026-02-11 16:01:31,
2051,Gobierno Municipal de Arteaga,ORG,0,,,2026-02-11 16:01:32,
2052,Avenida Román Cepeda,LOC,0,,,2026-02-11 16:01:32,
2053,Centro de Arteaga,LOC,0,,,2026-02-11 16:01:32,
2054,Sergio Velázquez Vázquez,PER,0,,,2026-02-11 16:01:32,
2055,Gabriel Riestra Beltrán,PER,0,,,2026-02-11 16:01:33,
2056,Comisión Nacional del Agua,ORG,0,,,2026-02-11 16:01:33,
2057,Organismo de Cuenca Cuencas Centrales del Norte de la Conagua,ORG,0,,,2026-02-11 16:01:33,
2058,Conagua,ORG,0,,,2026-02-11 16:01:33,
2059,##san,ORG,0,,,2026-02-11 16:01:34,
2060,Nis,ORG,0,,,2026-02-11 16:01:34,
2061,##navaca,LOC,0,,,2026-02-11 16:01:34,
2062,##ta,PER,0,,,2026-02-11 16:01:35,
2063,Armen,PER,0,,,2026-02-11 16:01:35,
2064,Alejandro Isauro Martínez,PER,0,,,2026-02-11 16:01:35,
2065,##ei,PER,0,,,2026-02-11 16:01:35,
2066,Mil,PER,0,,,2026-02-11 16:01:35,
2067,SR,ORG,0,,,2026-02-11 16:01:35,
2068,Loyo Pérez,ORG,0,,,2026-02-11 16:01:36,
2069,Asociados,ORG,0,,,2026-02-11 16:01:36,
2070,##da,ORG,0,,,2026-02-11 16:01:36,
2071,Luisa María Alcalde,PER,0,,,2026-02-11 16:01:38,
2072,##na de Coah,ORG,0,,,2026-02-11 16:01:38,
2073,##ahui,LOC,0,,,2026-02-11 16:01:38,
2074,Europea,ORG,0,,,2026-02-11 16:01:38,
2075,Daimay,ORG,0,,,2026-02-11 16:01:39,
2076,Artistic Milliners,ORG,0,,,2026-02-11 16:01:39,
2077,AGUA,ORG,0,,,2026-02-11 16:01:40,
2078,Asociación Grupal Unidos por el Agua,ORG,0,,,2026-02-11 16:01:40,
2079,Secretaría de Relaciones Exteriores,ORG,0,,,2026-02-11 16:01:40,
2080,SRE,ORG,0,,,2026-02-11 16:01:40,
2081,Vizsla Silver,ORG,0,,,2026-02-11 16:01:41,
2082,Adrián Rubalcava,PER,0,,,2026-02-11 16:01:42,
2083,##hab,LOC,0,,,2026-02-11 16:01:42,
2084,##acano,LOC,0,,,2026-02-11 16:01:42,
2085,Eun woo,PER,0,,,2026-02-11 16:01:42,
2086,Leslie Cheung,PER,0,,,2026-02-11 16:01:42,
2087,Amy Winehouse,PER,0,,,2026-02-11 16:01:42,
2088,Hospital Goryeo,LOC,0,,,2026-02-11 16:01:42,
2089,Gi,LOC,0,,,2026-02-11 16:01:42,
2090,Gimpo,LOC,0,,,2026-02-11 16:01:42,
2091,Sala 2,LOC,0,,,2026-02-11 16:01:42,
2092,Gyeonggi,LOC,0,,,2026-02-11 16:01:42,
2093,Funeraria del Hospital Nueva Corea,LOC,0,,,2026-02-11 16:01:42,
2094,##mpo,LOC,0,,,2026-02-11 16:01:42,
2095,Lavandería Free Matic,ORG,0,,,2026-02-11 16:01:43,
2096,Libre Prensa,ORG,0,,,2026-02-11 16:01:43,
2097,Los Olivos,LOC,0,,,2026-02-11 16:01:43,
2098,Lima,LOC,0,,,2026-02-11 16:01:43,
2099,##hford,PER,0,,,2026-02-11 16:01:44,
2100,Rap,PER,0,,,2026-02-11 16:01:44,
2101,##hinha,PER,0,,,2026-02-11 16:01:44,
2102,Marcus,PER,0,,,2026-02-11 16:01:44,
2103,##hael Dias Raphinha,PER,0,,,2026-02-11 16:01:44,
2104,Ras,PER,0,,,2026-02-11 16:01:44,
2105,Hans,PER,0,,,2026-02-11 16:01:44,
2106,Marcus Rashford,PER,0,,,2026-02-11 16:01:44,
2107,##AL MADRID,ORG,0,,,2026-02-11 16:01:44,
2108,Real Madrid,ORG,0,,,2026-02-11 16:01:44,
2109,Atlético de Madrid,ORG,0,,,2026-02-11 16:01:44,
2110,Barbastro,ORG,0,,,2026-02-11 16:01:44,
2111,Valencia,ORG,0,,,2026-02-11 16:01:44,
2112,Betis,ORG,0,,,2026-02-11 16:01:44,
2113,Albacete,ORG,0,,,2026-02-11 16:01:44,
2114,Barcelona,ORG,0,,,2026-02-11 16:01:44,
2115,El Chiringuito TV,ORG,0,,,2026-02-11 16:01:44,
2116,LaLiga EA Sports,ORG,0,,,2026-02-11 16:01:44,
2117,Ciudad Deportiva Gamper,LOC,0,,,2026-02-11 16:01:44,
2118,Nan,PER,0,,,2026-02-11 16:01:44,
2119,##atty,PER,0,,,2026-02-11 16:01:44,
2120,Nanatty,PER,0,,,2026-02-11 16:01:44,
2121,##uni,LOC,0,,,2026-02-11 16:01:44,
2122,Granet,PER,0,,,2026-02-11 16:01:45,
2123,BNY,ORG,0,,,2026-02-11 16:01:45,
2124,Reuters,ORG,0,,,2026-02-11 16:01:45,
2125,IF,ORG,0,,,2026-02-11 16:01:45,
2126,Google,ORG,0,,,2026-02-11 16:01:45,
2127,Motorola,ORG,0,,,2026-02-11 16:01:45,
2128,##SEG,ORG,0,,,2026-02-11 16:01:45,
2129,Bosque de Chapultepec,ORG,0,,,2026-02-11 16:01:45,
2130,##pul,ORG,0,,,2026-02-11 16:01:45,
2131,BosqueE,LOC,0,,,2026-02-11 16:01:45,
2132,##pec,LOC,0,,,2026-02-11 16:01:45,
2133,Tijuana,LOC,0,,,2026-02-11 16:01:46,
2134,Verde Ecologista,ORG,0,,,2026-02-11 16:01:46,
2135,Secretaría de Gobernación,ORG,0,,,2026-02-11 16:01:46,
2136,Sindicato Nacional de Trabajadores la Secretaría de Salud,ORG,0,,,2026-02-11 16:01:46,
2137,##lroney,PER,0,,,2026-02-11 16:01:47,
2138,Mul,PER,0,,,2026-02-11 16:01:47,
2139,Bush,PER,0,,,2026-02-11 16:01:47,
2140,Salinas de Gortari,PER,0,,,2026-02-11 16:01:47,
2141,Arturo Elías Ayub,PER,0,,,2026-02-11 16:01:48,
2142,##cor,ORG,0,,,2026-02-11 16:01:50,
2143,##unt,ORG,0,,,2026-02-11 16:01:50,
2144,##onista Ancora,ORG,0,,,2026-02-11 16:01:50,
2145,##mount,ORG,0,,,2026-02-11 16:01:50,
2146,Para,ORG,0,,,2026-02-11 16:01:50,
2147,Inversionista Ancora,ORG,0,,,2026-02-11 16:01:50,
2148,##mo,ORG,0,,,2026-02-11 16:01:50,
2149,##arner Bros,ORG,0,,,2026-02-11 16:01:50,
2150,##leton,PER,0,,,2026-02-11 16:01:50,
2151,Temp,PER,0,,,2026-02-11 16:01:50,
2152,RAIAVP,ORG,0,,,2026-02-12 16:23:25,
2153,Fre,ORG,0,,,2026-02-12 16:23:25,
2154,##ightliner,ORG,0,,,2026-02-12 16:23:25,
2155,Registro Administrativo de la Industria Automotriz de Vehículos Pesados,ORG,0,,,2026-02-12 16:23:25,
2156,Asociación Mexicana de la Industria Automotriz,ORG,0,,,2026-02-12 16:23:25,
2157,Gobierno de NL,ORG,0,,,2026-02-12 16:23:25,
2158,Matrimar,ORG,0,,,2026-02-12 16:23:25,
2159,Cerralvo,LOC,0,,,2026-02-12 16:23:25,
2160,El Paso,LOC,0,,,2026-02-12 16:23:25,
2161,Ciudad,LOC,0,,,2026-02-12 16:23:25,
2162,Chihuahua,LOC,0,,,2026-02-12 16:23:25,
2163,Concanaco,ORG,0,,,2026-02-12 16:23:25,
2164,Lula da Silva,PER,0,,,2026-02-12 16:23:26,
2165,Luiz Inácio Lula da Silva,PER,0,,,2026-02-12 16:23:26,
2166,Paulo,LOC,0,,,2026-02-12 16:23:26,
2167,Departamento de Trabajo,ORG,0,,,2026-02-12 16:23:26,
2168,##sco,LOC,0,,,2026-02-12 16:23:26,
2169,Taba,LOC,0,,,2026-02-12 16:23:26,
2170,Chris Wright,PER,0,,,2026-02-12 16:23:26,
2171,##fibra daypass. com,ORG,0,,,2026-02-12 16:23:26,
2172,Heinz,ORG,0,,,2026-02-12 16:23:26,
2173,##eta,ORG,0,,,2026-02-12 16:23:26,
2174,Ame,ORG,0,,,2026-02-12 16:23:26,
2175,Sharma,PER,0,,,2026-02-12 16:23:26,
2176,Cámara de Representantes de,ORG,0,,,2026-02-12 16:23:27,
2177,Partido Verde Ecologista de México,ORG,0,,,2026-02-12 16:23:27,
2178,Presidente Donald Trump,PER,0,,,2026-02-12 16:23:27,
2179,Guillermo,PER,0,,,2026-02-12 16:23:27,
2180,Guillermo Purcell,PER,0,,,2026-02-12 16:23:27,
2181,Teófilo Martínez b,PER,0,,,2026-02-12 16:23:27,
2182,Irlanda,LOC,0,,,2026-02-12 16:23:27,
2183,##cel,LOC,0,,,2026-02-12 16:23:27,
2184,Catedral,LOC,0,,,2026-02-12 16:23:27,
2185,Secretaría de Educación Pública a,ORG,0,,,2026-02-12 16:23:28,
2186,Eduardo Aldape Cavazos,PER,0,,,2026-02-12 16:23:28,
2187,Asociación Mexicana de Profesionales Inmobiliarios,ORG,0,,,2026-02-12 16:23:28,
2188,AMPI Saltillo,ORG,0,,,2026-02-12 16:23:28,
2189,Sección Saltillo,ORG,0,,,2026-02-12 16:23:28,
2190,Consejo Directivo 2026,ORG,0,,,2026-02-12 16:23:28,
2191,Verónica Martínez García,PER,0,,,2026-02-12 16:23:29,
2192,Armando González Murillo,PER,0,,,2026-02-12 16:23:29,
2193,González Murillo,PER,0,,,2026-02-12 16:23:29,
2194,##Y,ORG,0,,,2026-02-12 16:23:29,
2195,Mercedes Benz,ORG,0,,,2026-02-12 16:23:29,
2196,Ge,ORG,0,,,2026-02-12 16:23:29,
2197,BY,ORG,0,,,2026-02-12 16:23:29,
2198,##ely,ORG,0,,,2026-02-12 16:23:29,
2199,Hidalgo,LOC,0,,,2026-02-12 16:23:29,
2200,Tul,LOC,0,,,2026-02-12 16:23:29,
2201,Secretaría de Turismo federal,ORG,0,,,2026-02-12 16:23:30,
2202,Sectur,ORG,0,,,2026-02-12 16:23:30,
2203,##tur,ORG,0,,,2026-02-12 16:23:30,
2204,Sec,ORG,0,,,2026-02-12 16:23:30,
2205,Ruth González,PER,0,,,2026-02-12 16:23:31,
2206,Ricardo Gallardo,PER,0,,,2026-02-12 16:23:31,
2207,Ricardo Gallardo Cardona,PER,0,,,2026-02-12 16:23:31,
2208,Ruth Miriam González Silva,PER,0,,,2026-02-12 16:23:31,
2209,González Silva,PER,0,,,2026-02-12 16:23:31,
2210,Sistema Estatal para el Desarrollo Integral de la Familia,ORG,0,,,2026-02-12 16:23:31,
2211,PRD,ORG,0,,,2026-02-12 16:23:31,
2212,##do Verde Ecologista,ORG,0,,,2026-02-12 16:23:31,
2213,DIF de Soledad de Graciano Sánchez,ORG,0,,,2026-02-12 16:23:31,
2214,Consejo Directivo de la Cruz Roja,ORG,0,,,2026-02-12 16:23:31,
2215,##aria del,ORG,0,,,2026-02-12 16:23:31,
2216,Pari,ORG,0,,,2026-02-12 16:23:31,
2217,SL,LOC,0,,,2026-02-12 16:23:31,
